,Company,Review,Date,Rate
2458,paddypower,"Paddy Power is lethal, great site, keep up the good work 👍👍",2021-05-27 15:12:00,5
2459,paddypower,"Stable, fast and just works - thanks",2018-11-18 06:46:19,5
2460,paddypower,Easy to use and visibly pleasing,2019-08-21 06:08:11,4
2461,paddypower,Easy to use and great offers,2022-08-09 09:20:20,5
2462,paddypower,it's been fine apart from nae picking enough winner's!!!!,2019-02-26 18:14:42,5
2463,paddypower,"Could be better, tried to put a bet on at 740pm for lotto at 8pm and appeared to take bet but then went on hold...bet didn't go through and I would have won. Don't understand why cutoff was 20mins before draw when a horse racing bet or soccer bet can be taken up 2 last minute.",2021-08-23 13:13:27,3
2464,paddypower,too hard to negotiate the app ..... trying to put bets on for saturday but its too time consuming,2022-11-08 21:49:13,2
2465,paddypower,so easy to play and quick response times.. ** excellent site,2019-03-28 15:18:39,5
2466,paddypower,"Easy to use, quick access",2020-02-15 09:30:35,5
2467,paddypower,"Rubbish, says there is an update yet there isn't an update so can't access my bet slip which is in play as I'm writing this. Worst site ever",2021-03-29 11:47:58,1
2468,paddypower,Great site with great offers and promos.,2019-03-06 15:59:20,5
2469,paddypower,"it's ok but desperately needs a search function, no idea why this isn't a standard thing.",2019-05-01 18:43:12,2
2470,paddypower,Easy to use plenty of choice of sports,2020-10-24 06:34:48,5
2471,paddypower,Easy to use... good info for each horse,2019-04-05 06:02:21,5
2472,paddypower,Doesn't give me an update so can't cash out on any bets. Going to try another betting app instead.,2021-11-06 10:22:55,1
2473,paddypower,Easy to navigate n bets on quick,2019-09-07 13:08:28,5
2474,paddypower,Good choice of sports & plenty of promotions 👍,2022-03-05 15:18:08,5
2475,paddypower,Works really well for quick betting experience,2020-11-05 04:03:00,5
2476,paddypower,Company you can trust! App wouldn't let me go over the limit I put which was fantastic!,2021-04-14 08:19:20,5
2477,paddypower,Nice easy to use and good offers,2020-12-05 07:13:13,4
2478,paddypower,Easy to use and you get a responce if you contact them...happy customer,2018-12-16 07:44:52,5
2479,paddypower,Lots of choices and very easy to use,2022-03-26 01:31:37,5
2480,paddypower,Simple to use and a bonus you can watch the race,2020-06-28 10:57:55,4
2481,paddypower,Very easy for a newby to horse racing,2021-06-01 08:48:25,4
2482,paddypower,Easy to use good offers all round brilliant,2019-09-17 05:10:29,5
2483,paddypower,Very clear and simple to use,2022-04-09 11:55:56,5
2484,paddypower,"Best betting app so far, no complaints",2023-01-21 12:49:34,4
2485,paddypower,"Chuffing excellence GAMBLE RESPONSABLY, set limit,, free spins to start off, what to ask for 🤔 PADDY POWER that's who.",2023-01-18 17:06:38,5
2486,paddypower,App won't load when it's open,2018-12-15 06:59:10,1
2487,paddypower,Needs easier access to in play betting,2018-11-28 07:23:24,5
2488,paddypower,Has improved ..original slow clunky..now efficient..no more nonsense,2018-12-06 02:18:42,4
2489,paddypower,Very easy to use an great odds,2023-01-01 09:25:05,5
2490,paddypower,Don't remove games with 30 minutes play !! Bet builder limited just one game major bet company's have at least 3 or 4 games for bet builder .,2022-03-03 09:04:26,2
2491,paddypower,easy use and find what u are looking for,2019-04-30 12:28:18,5
2492,paddypower,"Easy to use, clear instructions",2021-03-29 11:10:05,5
2493,paddypower,"Why does your app want access to microphone, storage, and camera?",2021-01-24 08:42:53,1
2494,paddypower,good app bit not sure how to place complex bets on horses,2019-01-01 08:59:56,5
2495,paddypower,App won't open hasn't since boxing day!!,2021-01-09 10:44:05,1
2496,paddypower,Excellent service and options,2018-12-13 16:28:56,5
2497,paddypower,Your Pin and fingerprint lock doesn't work!,2021-04-10 04:38:14,2
2498,paddypower,Brilliant and user friendly with great odds,2020-09-21 12:40:41,5
2499,paddypower,App won't open since it was updated,2020-06-24 07:28:31,2
2500,paddypower,New to it.. so not betting big yet.. but is a good app.. and am having fun using it..,2022-04-18 06:44:14,5
2501,paddypower,Decent easy understand for someone new to online bookies,2020-08-14 11:05:27,4
2502,paddypower,Easy to use and great offers to,2020-11-08 05:21:23,5
2503,paddypower,Great prices and easy cash outs and payouts,2019-12-27 09:14:29,5
2504,paddypower,Best betting app I've found easy to use generous good offers,2021-03-24 16:25:45,5
2505,paddypower,"Great site easy to use, loads of good promotion's 🙂",2021-07-02 01:47:21,5
2506,paddypower,Top racing app brilliant thanks for the FB's PP CHELTENHAM HERE WE COME 👍🐴🐴,2021-03-16 07:46:13,5
2507,paddypower,"It's a big shame like bet365 that PP does not have market prices for 1st & 2nd half goal, and yet in your shops machine's it has the 1st & 2nd half prices.",2021-01-27 08:46:53,4
2508,paddypower,Very easy to navigate great service,2022-02-28 07:54:39,5
2509,paddypower,"Best betting app around,just wish they give you notification for ongoing bets",2021-08-27 14:08:26,4
2510,paddypower,Easy to use. Brilliant really.,2018-11-16 10:01:38,5
2511,paddypower,been using this for a year now and i cant log in anymore as it has froze,2018-12-15 01:51:31,1
2512,paddypower,Nice little app. No issues. Responsible fun.,2022-08-27 11:45:18,5
2513,paddypower,Always been good and any issues always resolved quickly,2019-08-23 06:17:20,5
2514,paddypower,I enjoy using paddy power pay card. But have not yet seen /received my free £ bet shown on my phone.,2022-08-21 03:30:31,5
2515,paddypower,It wont open on phone says update but it is updated,2021-03-29 12:25:22,1
2516,paddypower,paddy power is easily the best betting app,2019-02-22 08:00:46,5
2517,paddypower,Won't work on the new phone so basically useless,2018-12-16 11:03:51,1
2518,paddypower,"Am so annoyed and upset, as I lost the money I had in my account when I changed phones yesterday.",2021-09-10 14:27:34,1
2519,paddypower,Everytime I use the fingerprint login it makes my phone reboot completely,2022-07-30 09:24:14,1
2520,paddypower,Excellent app. Great to use. Good promotions.,2020-07-28 05:30:32,5
2521,paddypower,Needs a few more tweeks but very good all round,2019-08-30 07:42:01,4
2522,paddypower,Easy and simple to use,2022-09-23 14:16:06,5
2523,paddypower,Always fair with prices and places very good,2022-09-24 10:40:02,5
2524,paddypower,"Dissapointing, been on the live chat, still cannot use my £5 free bet. I used the live chat option and still nothing?",2022-02-19 08:44:57,2
2525,paddypower,"Great platform with awesome ""pre-made"" accumulators",2020-09-23 13:02:26,5
2526,paddypower,could be faster at placing bets but decent app,2019-04-06 13:20:01,4
2527,paddypower,straight forward easy understand and work,2019-03-13 07:12:14,4
2528,paddypower,Really easy to use and good odds,2019-02-16 12:55:58,5
2529,paddypower,some fabulous offers easy to navigate,2019-07-14 13:04:36,5
2530,paddypower,"Do not download they are thiefs Started well ended very badly, remember only one person wins and they did I've deleted account lost over 400 in 1 weekend with hardly any win, lost 15 in one game and didn't even win 20p, be careful don't let them suck you in",2019-12-31 19:37:26,1
2531,paddypower,Generally favourable. I could be more forensic if you would wish though.,2022-08-09 04:45:05,4
2532,paddypower,It wont let me watch the live horseraces with a good phone and good wifi,2019-03-19 12:38:44,2
2533,paddypower,"Very easy to use, plus great odds.",2021-03-17 04:01:09,4
2534,paddypower,Keep freezing can't open after some use,2020-06-21 13:11:59,3
2535,paddypower,Good extra places on horses & good promotions on games,2019-04-12 14:05:54,5
2536,paddypower,"great odds, great fun and easy to use",2019-05-11 09:30:57,5
2537,paddypower,Easy to use and plenty of offers,2020-02-28 14:45:09,5
2538,paddypower,The slowest app I've ever encountered. Don't even bother.,2021-07-10 08:46:45,1
2539,paddypower,Very easy to use. Am enjoying the app a lot.,2020-01-29 08:36:33,5
2540,paddypower,Get rid of that wounder wheel. It's rubbish. You pay alot of money into these sites and all you ever win is a 10 spin or even 10p. Use are cockroaches like the rest of them.,2022-01-16 11:18:24,1
2541,paddypower,"sucked me in for free spins on a game, said I had 5 free spins I spun twice and they took 4 quid out of my account as if their not making enough money they have to dupe people as well, shame",2019-04-07 08:47:50,1
2542,paddypower,Don't download this app. Pure fix. If you want to lose your money. Prizes don't exist at all.,2022-02-10 20:28:23,1
2543,paddypower,"App or bookies ,lots of issues complaint few times but issue is same",2022-07-07 10:28:43,3
2544,paddypower,Best betting app I've used so far. Lots of good offers,2020-06-19 10:08:30,5
2545,paddypower,Quick to place bets and easy to withdraw,2021-04-11 16:58:24,5
2546,paddypower,Easy to use but the bonus wheel is pointless never win,2022-12-13 03:15:54,3
2547,paddypower,Easy to use good offers and good fun!!!😎,2018-12-05 10:48:15,5
2548,paddypower,Tricky at first to get in....but once in very good info !,2022-10-06 17:08:48,3
2549,paddypower,Really good app with good bet selections and free games. Highly recommend,2021-04-08 09:06:11,5
2550,paddypower,Keeps saying need to update but no update us available sort it out,2021-03-29 11:33:39,1
2551,paddypower,Very good would like to see a market win and over 1.5 goals,2022-02-12 06:17:36,5
2552,paddypower,Sometimes experience difficulty in depositing money via PayPal.,2020-06-26 07:44:15,4
2553,paddypower,use a few betting Apps but this one is up there for ease of use.,2019-04-21 03:02:25,4
2554,paddypower,Easy to use compared to other betting apps,2020-06-27 07:33:28,5
2555,paddypower,Easy to navigate and decent odds,2022-07-30 07:40:06,5
2556,paddypower,My app wont open was working this morning is anyone having the same problem,2019-01-19 07:53:36,1
2557,paddypower,Easy and good quality service,2018-11-03 15:06:40,5
2558,paddypower,Easy to use with regular good offers,2021-05-26 11:40:18,5
2559,paddypower,Good app and content all around offers,2021-03-03 08:53:57,4
2560,paddypower,Very easy to use good offers on app,2022-08-26 14:31:46,5
2561,paddypower,Very very slow missed a few bets over it. It's disappointing tbh,2021-08-13 16:08:46,2
2562,paddypower,Good app no crashes quick and easy,2019-11-29 10:34:10,5
2563,paddypower,Generally good dont like changed graphics or colours,2020-06-26 15:42:17,3
2564,paddypower,Easy to use and very helpful if needed,2022-04-09 12:22:41,5
2565,paddypower,"As usual clear ,positive information, and free bet awards",2020-05-06 13:16:38,5
2566,paddypower,"Good for free bets and odds, easy to use",2020-06-20 05:52:49,5
2567,paddypower,Top site instant access to withdrawable funds and brilliant bonuses,2020-06-30 11:56:39,5
2568,paddypower,It takes between 3 and 5 working days for the app the register anything,2022-11-21 10:24:29,1
2569,paddypower,"Easy to use, fair odds, generous promotions",2021-06-14 15:26:54,5
2570,paddypower,Simple to use and user friendly,2019-07-07 13:01:30,5
2571,paddypower,Fantastic app easy to use good prices.,2021-04-10 06:31:00,5
2572,paddypower,One of the best betting apps with fast payouts,2018-09-16 14:14:06,5
2573,paddypower,"Great for sports betting, not sure on the casino",2018-09-22 02:43:50,5
2574,paddypower,"Easy and quick to use, love it",2018-11-04 13:01:25,5
2575,paddypower,"Easy to use, great stuff guys! Excited for the UCL final!!",2021-05-29 13:33:24,5
2576,paddypower,Forever denying you promotions if you don't deposit regular enough!,2021-05-13 12:15:05,1
2577,paddypower,"Absolute shambles from beginning to end, suspended account for no reason after one ten pound bet. Uploaded documents they asked for against my better judgement no joy. Contacted their 'help desk they don't know where my documents where sent to!! Do yourself a favour and avoid these charlatans need to spend more time on customer service and less on trying to be down with the kids with their pathetic advertising.",2019-04-09 11:55:44,1
2578,paddypower,very good app lot better than coral there's is shite don't know if you're supposed to say shite but believe you me there's is SHITE,2018-12-26 03:44:09,5
2579,paddypower,Haven't won anything big yet. Hope I will soon. All in all no problems. Gd app,2018-11-27 09:25:47,4
2580,paddypower,"No problems, good app. Very reliable!",2019-05-31 14:29:45,5
2581,paddypower,Easy to use with great promotions,2021-06-06 10:48:59,5
2582,paddypower,Easy to use and good promotions,2020-07-04 07:36:10,5
2583,paddypower,Easy to use and good promotions,2020-06-19 10:18:12,5
2584,paddypower,Great service friendly staff and put up with me,2022-10-02 13:27:15,5
2585,paddypower,Enjoying app it quick and easy to use,2019-03-12 07:01:57,4
2586,paddypower,Good navigation and clear menu,2022-08-11 13:03:28,5
2587,paddypower,Wanted to bet on lottery numbers can't do it though can in shops. Odd.,2019-01-29 07:30:30,1
