,Company,Review,Date,Rate
682,r888,"THIS APP SHOULD BE considered the BIGGEST SCAM AND SHOULD BE REPORTED!!!! 88 free spins 0 WIN , wandering how they have 3 stars , they should have none , AVOID!!!",2021-02-26 00:38:17,1
683,r888,Will not load on mobile data. Keeps telling me to reload.,2021-04-02 05:28:18,1
684,r888,Love this site signed up for the bonus got that then hit the jackpot and made a decent amount thanks 888 casino!,2020-04-16 13:01:12,5
685,r888,"This is the worst casino app i have ever used, the tramps would of got zero stars if i could, all take take take",2022-04-14 14:40:55,1
686,r888,"would give 0 if I could, there are better casino apps trust me dont waste your time or money",2019-08-03 12:54:33,1
687,r888,Good Fun Easy and Relaxing,2023-01-26 17:41:14,4
688,r888,not wanted and will be marked as spam,2023-01-27 08:07:55,1
689,r888,Says 88 free spins no deposit yet it asking for a a deposit don't download its a fake cash game,2023-01-27 06:11:15,1
690,r888,Downloaded because of free spin off but have yet to receive them,2022-11-08 03:28:37,3
691,r888,good game sight difficult to get customer service but great games,2022-07-17 06:13:22,4
692,r888,Only installed due to the the click bait ads just to give one star for how bad this is,2020-04-04 05:10:23,1
693,r888,The app is to slow and to many errors,2020-12-03 06:50:52,1
694,r888,The app won't even let me register. Apparently my first name is incorrect...,2019-12-29 05:06:02,1
695,r888,really enjoy playing on 888. would recommend this over all other casino's.,2021-12-24 14:11:24,5
696,r888,Good fun but stop when the fun stops.,2019-02-25 09:41:41,5
697,r888,Downloaded the app but says I'm in a restricted country. Why advertise in the UK if it's restricted? Pointless.,2021-06-04 03:26:38,1
698,r888,Never get that 88£ free with no deposit....i email them and they don't even bother to respond,2019-06-06 19:22:01,1
699,r888,"good game, blackjack is a bit of a cheat but good app!!",2019-01-04 18:18:18,5
700,r888,I'm loving the app. So easy to just click on and start playing ;),2019-08-22 11:36:33,5
701,r888,"Very poor so you deposit your money and upload your id get told you have £88 free to play with and a certain amount of days to use it then they tell u it will take days upon days to verify your id so not only do they keep your cash by the time your id is verified your times up on the "" £88"" false advertisement at its finest I tried to contact your support team and just get the same message and no answers to my questions",2021-04-03 02:32:20,1
702,r888,never got bonus for signing up. never got bonus for putting £20 in. but I won £115 on my money n never received a penny the joys of Christmas eh?,2021-12-04 17:27:08,1
703,r888,The most corupt organisation is the gambling regulator's that get a bung from on line gambling sites like this and many more that turn a blind eye ....ridiculous if you want to throw your money away,2021-07-26 17:15:04,1
704,r888,Bonus and winnings just vanish and customer service doesnt get back to you.,2019-12-16 03:42:47,1
705,r888,Signed up and cannot find my 30 free spins.,2019-06-18 16:34:41,3
706,r888,Avoid this site this app they get your money they let pay and if you win your account gonna be restricted whit out any reason avoid avoid avoid,2022-12-16 21:14:03,1
707,r888,VERY DISAPPOINTED Would not bother will just rip you off .. i won you have closed mine account. And havve £105.00 still in my account have replied 2 your e/mail last week and still can't login or herd back. SHOULD NOT BE ALLOWED,2022-12-07 15:32:30,1
708,r888,Great platform for playing & winning,2022-12-11 04:54:21,5
709,r888,worst slot casino i have ever used you can make more off the bonuses then paying with your own money absolute joke if you want fair gambling go with virgin this is nog worth a sniff,2022-12-19 15:20:50,2
710,r888,400 win from free spins and first deposit. can't say I dislike this app lol,2019-07-08 09:30:27,5
711,r888,"Worst betting I have played, much better sites out there!",2022-12-29 19:32:41,1
712,r888,fast reliable app.,2022-12-13 18:59:46,5
713,r888,DO NOT USE THIS APP ITS ONE OF THE WORST APPS OUT THERE PLZZ STAY CLEAR,2022-12-23 21:42:03,1
714,r888,Keep saying no Internet connection?! When im connected on Internet? And is not paying nothing?? On bet 8£ on speciale on 🐟 10 free games 40£. ? Don't play have no chance to win,2020-06-05 05:27:29,1
715,r888,Will not let me login reset and still the same problem don't get it????,2022-11-23 22:23:06,1
716,r888,So if you want to deposit money before playing go head and pay other wise if you don't have any money to deposit then this app is not for you.,2021-10-19 18:29:46,1
717,r888,"Blackjack is a bit of a joke, house had 8 blackjacks in 15m of playing. Never seen anything quite like it.",2022-07-25 17:09:28,2
718,r888,Withdrawal so so slow try other sites they have quicker Withdrawal they are quick to take your money but tight fisted when it comes to giving you a withdrawal,2021-11-15 13:06:15,1
719,r888,Didn't receive my £88 free play or my 30 free spins very disappointing,2020-10-30 05:09:43,1
720,r888,only one winner .....if you like throwing yr money away keep playing,2021-04-07 13:15:33,1
721,r888,Absolutely disgusted 6 days waiting for withdrawal request to go on to debit card even with documentation been on live chat and emails with no help,2021-04-16 08:19:49,1
722,r888,You will not win. I garentee that mistake top winners or people that win will have some type of person inside to help them . 6 months not won anything. Turns out with these games you have to let the computer win witch can be coded for never to win. Scam,2022-02-14 01:08:35,1
723,r888,You lot taking the big piss i was playing it last night am playing this app for long time now and when i wanted to open it its saying that its not allowed in this country am still at same place as yesterday bastards you only take money from people and then block them,2021-03-02 07:01:23,1
724,r888,"Liers , system setup on small wining only.",2021-04-09 22:33:07,1
725,r888,£88 free fake cash but you can't win real money with it. waste of time,2019-03-24 09:46:35,2
726,r888,Could do with faster loading times but could be my internet,2020-04-08 14:58:31,5
727,r888,"FYI had to dload to comment it's getting deleted , scam, how comes pathetic apps that are conning people into putting money in, with there Win percentage not monitored due to the foe companies locations.!!! Real talk, how comes cute girls only win the jackpot? and are in those irritating adds! What happend to comic book guy landing there jackpot?",2021-11-17 04:28:25,1
728,r888,"Don't install, Don't install, just another scam, another sheet just to take your money away. Do not install is another invented game to take your money.",2020-12-04 19:40:51,1
729,r888,easy to navigate and use,2021-01-22 10:37:32,5
730,r888,"I been waiting for a hour an a half for my £88 welcome bonus,but no text been sent to my phone.",2021-05-20 13:41:30,1
731,r888,signed up yesterday but it still says it's processing my details with my licence,2019-06-11 14:53:19,2
732,r888,my dear old nan told me ( god rest her soul) when something sounds 2 good 2 be true it generally is 2 good 2 be true. (888 casino all they want is Ur hard earned money & fill u with excuses & meaningless apologies when it all goes wrong! ( they are daylight robbers I tell ya!),2019-12-17 09:24:56,1
733,r888,my preferite casino app of all time. better than pokker stars by far!!! just try it ! guaranteed you will like it !!,2022-10-06 15:04:12,5
734,r888,"Scammers say you get 88 free spins with no deposit required, surprise surprise I didn't get it",2022-11-11 06:38:10,1
735,r888,Just like everything else tells u join and get a free £5 no deposit required and lies .,2022-09-11 05:33:35,1
736,r888,Honestly I've been waiting for at least nearly 2 weeks for this verification to be done and I'm still waiting for the proof of address. When will it be done?!,2022-08-16 15:47:32,1
737,r888,"Hi,I deposited £30 by mistake,I reversed it to get it back & it said it would go back into my PayPal account,is this right?& how long & when will it take to go back into my account..thankyou Rebecca.",2022-09-27 09:07:55,5
738,r888,They won't give you your winnings.i never saw my money they just took it! Thievs !!!! Don't put any money in.,2022-09-05 01:30:06,5
739,r888,good tbf the win percentage is really high I always come on top,2022-10-01 17:56:53,5
740,r888,Great app won loads on it in the past week #bigwins,2022-09-28 14:59:21,5
741,r888,Good games I like playing on here iv had no problems. 👍,2022-09-10 17:39:53,5
742,r888,Yeah this one is an instant screw job.. at least others apps give u some small pay outs so u have fun while losing. These guys just pull your pants down from the get go..,2022-10-28 21:13:21,1
743,r888,It's a lie didn't receive the £88 with no deposit for new players promotion don't download it,2020-08-25 10:40:47,1
744,r888,very quick n easy to apply,2021-02-20 16:22:19,4
745,r888,Garbage stay away got more chance finding money on street than winning anything on here lol,2021-09-02 03:03:48,1
746,r888,A great game and fun game to play when with Big wins and bonuses free sineUp,2021-11-25 02:35:57,5
