Date,Review,Rate,Company
2021-07-14,"Date of experience: July 14, 2021",5,LendingClub
2021-07-14,The loan process was easy with minimal administrative obstacles. All correspondence has been professional and thorough. The money was received quickly. I will definitely recommend Lending Club to others. Thank you!,5,LendingClub
2021-07-14,So far so good. The application process was quick and efficient. The funds were distributed in a timely manner and my first payment is scheduled. I would recommend using them.,4,LendingClub
2021-07-14,Great experience quick and seamless process.,5,LendingClub
2021-07-14,I am really happy and appreciated with lending club. I tried to fill out the last review but one question  would not let me continue. In all I am very satisfied and content.  Thank you lending vlub,5,LendingClub
2021-07-14,I did not no where to turn. LendingClub helped me through a rough time. Thank you LendingClub.,5,LendingClub
2021-07-13,"Date of experience: July 13, 2021",5,LendingClub
2021-07-13,"The whole process was EASY, GREAT and Funding was quick!  I give them 10 stars!",5,LendingClub
2021-07-13,This experience was a very great experience. Very polite and friendly. Look forward to doing business again in future,5,LendingClub
2021-07-13,"Date of experience: July 13, 2021",5,LendingClub
2021-07-13,Quick and easy process. Money was in my account within 24 hours of approval.,5,LendingClub
2021-07-13,Excellent service. I’m extremely happy with LendingClub,5,LendingClub
2021-07-13,"I must have missed the 600 dollar fee from the 10,000 I borrowed, but they still made it easy and fast. They gave me a loan with a 730 when no one else would.",4,LendingClub
2021-07-13,"Very great company. I love how they handled my case. It was very swift, no stress. I am able to pay off my debts.",5,LendingClub
2021-07-13,"It was very easy, filled out form online and was accepted in a few days. I would recommend to all.",5,LendingClub
2021-07-13,"I really enjoy the process. Dont have to speak to anyone, just upload documents and your done. This is something for me thats important. No long hours on the phone no time spent on hold. Just easy.",5,LendingClub
2021-07-13,"Very easy to apply.  I am not too pleased with the high interest rate because that was part of the reason I wanted to consolidate and payoff high interest debt.  However, I am pleased to be able to consolidate and lower my credit limits and or close the debts.  Thanks.",4,LendingClub
2021-07-13,"Date of experience: July 13, 2021",5,LendingClub
2021-07-13,Received a loan from Lending Club and the process was quick I had the funds within a day or two without any hassle the online process is very user friendly,5,LendingClub
2021-07-13,"The only reason I'm giving this four stars and not five is the insistence on automatic loan payments. Yes, LendingClub offers some flexibility in terms of resetting payment dates. But for some like me, it's just not practical to not have control over when in the month you can make your payment. Aside from that, the process to qualify for the loan and get funds to other creditors in a balance transfer loan is simple, streamlined, and user-friendly. LendingClub also overcommunicates, which is a good thing -- you always know what's going on in the process.",4,LendingClub
2021-07-13,"I really appreciate the speedy process, but truthfully was surprised at the $900 fee.  Being a return customer, I neglected to realize that was a possibility.",4,LendingClub
2021-07-12,Awesome. Everything is so simple and easy. Hassle free transaction and very fast in service.,5,LendingClub
2021-07-12,This is my third loan with LendingClub. I appreciate the opportunity to have a financial relationship.,5,LendingClub
2021-07-12,The people I dealt with were very friendly.  the whole process start to finish was seamless and easy.  I plan on coming back to them for future needs.,5,LendingClub
2021-07-11,"Loan application was quick, easy and very understandable.  Absolutely the easiest Balance Transfer loan I’ve ever applied for… Lending Club took care of everything!",5,LendingClub
2021-07-10,Lending Club has been fast and  very curious in every field Ive entered thank u for all your help setting up my bill pay.,5,LendingClub
2021-07-10,Easy to use platform -- quick response -- reliable and trustworthy method of obtaining a loan - reasonable rates ..All of these things make me recommend Lending Club to anyone...anytime.,5,LendingClub
2021-07-09,"Quick and easy. Application took less than 5 min, was approved the following day and funds were in my account in 5 days. Would have been quicker, except for weekend and holiday. Thank you.",5,LendingClub
2021-07-09,At First a little confusing on line application not to familiar with the computer process.  But once I called and talked to Lending Club Agent this was easy process to attach all supporting documents for the loan process.  Plus the secure of funds was in 3 to 5 Business days once approved and direct deposit to my Bank account.  Thank you again Lending Club for a quick process.,5,LendingClub
2021-07-09,"Date of experience: July 09, 2021",5,LendingClub
2021-07-09,What an easy and smooth process this was.Well done guys will recommend  100%.,5,LendingClub
